Date,NVDA,QQQ,SPY,TQQQ,TSLA
2017-12-22,4.827932357788086,149.54104614257812,236.79380798339844,11.421350479125977,21.68000030517578
2017-12-26,4.881584167480469,148.73336791992188,236.51058959960938,11.236477851867676,21.152666091918945
2017-12-27,4.874908447265625,148.7523956298828,236.62562561035156,11.236477851867676,20.775999069213867
2017-12-28,4.880593299865723,148.93287658691406,237.1124725341797,11.266758918762207,21.02400016784668
2017-12-29,4.784170627593994,148.01113891601562,236.21839904785156,11.053999900817871,20.75666618347168
2018-01-02,4.928806304931641,150.60533142089844,237.9092254638672,11.62136173248291,21.368667602539062
2018-01-03,5.2531914710998535,152.06875610351562,239.41395568847656,11.961617469787598,21.149999618530273
2018-01-04,5.280881404876709,152.33477783203125,240.42303466796875,12.031742095947266,20.974666595458984
2018-01-05,5.325634479522705,153.86476135253906,242.02528381347656,12.395108222961426,21.10533332824707
2018-01-08,5.488815784454346,154.46340942382812,242.4678497314453,12.532964706420898,22.42733383178711
2018-01-09,5.487331390380859,154.4728546142578,243.0166015625,12.542527198791504,22.246000289916992
2018-01-10,5.5303521156311035,154.11180114746094,242.6448974609375,12.453280448913574,22.31999969482422
2018-01-11,5.5402421951293945,155.16656494140625,244.41525268554688,12.70269775390625,22.530000686645508
2018-01-12,5.513044357299805,156.30685424804688,246.00848388671875,12.972033500671387,22.4146671295166
2018-01-16,5.442085266113281,155.8602294921875,245.16766357421875,12.871627807617188,22.67066764831543
2018-01-17,5.556064128875732,157.5421905517578,247.50442504882812,13.277228355407715,23.143999099731445
2018-01-18,5.549142837524414,157.57077026367188,247.08851623535156,13.28997802734375,22.971332550048828
2018-01-19,5.689328193664551,158.06480407714844,248.21261596679688,13.417473793029785,23.334667205810547
2018-01-22,5.777841567993164,159.7562713623047,250.23094177246094,13.83662223815918,23.437332153320312
2018-01-23,5.9069037437438965,161.07713317871094,250.7618865966797,14.187239646911621,23.519332885742188
2018-01-24,5.830010890960693,160.03189086914062,250.66456604003906,13.89957332611084,23.05933380126953
2018-01-25,5.843610763549805,159.9748077392578,250.7707061767578,13.88204288482666,22.50933265686035
2018-01-26,6.016186714172363,162.4264678955078,253.67420959472656,14.501998901367188,22.856666564941406
2018-01-29,6.103216648101807,161.6377716064453,251.9923858642578,14.309955596923828,23.302000045776367
2018-01-30,6.001104831695557,160.30743408203125,249.40765380859375,13.944197654724121,23.05466651916504
2018-01-31,6.077254295349121,160.97265625,249.53150939941406,14.11631965637207,23.62066650390625
2018-02-01,5.946215629577637,159.6042022705078,249.24826049804688,13.763311386108398,23.28333282470703
2018-02-02,5.773639678955078,156.42086791992188,243.82217407226562,12.922626495361328,22.916667938232422
2018-02-05,5.283603191375732,150.25376892089844,233.6249237060547,11.43091106414795,22.208667755126953
2018-02-06,5.577329158782959,154.2352752685547,238.2278289794922,12.312235832214355,22.264667510986328
2018-02-07,5.65693998336792,152.23983764648438,236.93545532226562,11.825356483459473,23.0
2018-02-08,5.378050327301025,145.81607055664062,228.0482177734375,10.359935760498047,21.01533317565918
2018-02-09,5.738038063049316,148.33425903320312,231.473876953125,10.847612380981445,20.69466781616211
2018-02-12,5.637903213500977,150.96641540527344,234.87303161621094,11.454816818237305,21.048667907714844
2018-02-13,5.751636981964111,151.74563598632812,235.4571533203125,11.594266891479492,21.577333450317383
2018-02-14,5.968962669372559,154.58685302734375,238.63499450683594,12.273189544677734,21.487333297729492
2018-02-15,6.094563007354736,157.4566650390625,241.6800079345703,12.914657592773438,22.271333694458008
2018-02-16,6.02879524230957,156.75352478027344,241.7508087158203,12.770425796508789,22.365999221801758
2018-02-20,6.158350944519043,157.06704711914062,240.23719787597656,12.83417797088623,22.31800079345703
2018-02-21,5.971187591552734,156.62045288085938,239.04222106933594,12.718632698059082,22.219999313354492
2018-02-22,5.990731716156006,156.60150146484375,239.35205078125,12.721022605895996,23.077999114990234
2018-02-23,6.084249496459961,159.80380249023438,243.1671142578125,13.478835105895996,23.469999313354492
2018-02-26,6.1003289222717285,161.92282104492188,245.9908447265625,14.019898414611816,23.827999114990234
2018-02-27,6.087465286254883,159.91781616210938,242.91921997070312,13.5178804397583,23.39933204650879
2018-02-28,5.987020969390869,158.8915557861328,240.4584503173828,13.2461519241333,22.87066650390625
2018-03-01,5.744818687438965,156.29734802246094,236.96206665039062,12.608665466308594,22.062000274658203
2018-03-02,5.851940631866455,157.7322540283203,238.18350219726562,12.95529842376709,22.341333389282227
2018-03-05,5.8299241065979,159.480712890625,240.9364471435547,13.361692428588867,22.22333335876465
2018-03-06,5.990978717803955,160.1553497314453,241.54721069335938,13.530628204345703,21.8799991607666
2018-03-07,5.983062744140625,160.52597045898438,241.45864868164062,13.631829261779785,22.15333366394043
2018-03-08,5.966733932495117,161.40972900390625,242.62713623046875,13.835027694702148,21.940000534057617
2018-03-09,6.069404602050781,164.54554748535156,246.84947204589844,14.64065170288086,21.81133270263672
2018-03-12,6.179001808166504,165.41976928710938,246.5395965576172,14.859786987304688,23.034000396728516
2018-03-13,6.128286361694336,163.16770935058594,244.9462432861328,14.320314407348633,22.78933334350586
2018-03-14,6.15376615524292,163.13916015625,243.68931579589844,14.271706581115723,21.775333404541016
2018-03-15,6.168610572814941,162.9966278076172,243.42381286621094,14.20795726776123,21.706666946411133
2018-03-16,6.196814060211182,162.5120086669922,243.68775939941406,14.113927841186523,21.42333221435547
2018-03-19,5.962282180786133,159.04461669921875,240.39065551757812,13.227823257446289,20.90399932861328
2018-03-20,6.1745500564575195,159.56813049316406,240.79937744140625,13.325040817260742,20.703332901000977
2018-03-21,6.149314880371094,158.87330627441406,240.33726501464844,13.13219928741455,21.101999282836914
2018-03-22,5.983310699462891,154.951904296875,234.3295440673828,12.172785758972168,20.606666564941406
2018-03-23,5.763621807098389,150.8686981201172,229.33489990234375,11.189462661743164,20.1026668548584
2018-03-26,6.048375606536865,156.47482299804688,235.60928344726562,12.44849681854248,20.278667449951172
2018-03-27,5.579309940338135,151.41128540039062,231.60110473632812,11.254806518554688,18.61199951171875
2018-03-28,5.476146697998047,149.6694793701172,230.91685485839844,10.866737365722656,17.185333251953125
2018-03-29,5.729478359222412,152.41062927246094,233.86741638183594,11.468362808227539,17.742000579833984
2018-04-02,5.468723297119141,148.01333618164062,228.81944274902344,10.449980735778809,16.832000732421875
2018-04-03,5.575103759765625,149.67898559570312,231.7522430419922,10.800599098205566,17.8353328704834
2018-04-04,5.5971221923828125,152.0394287109375,234.2317352294922,11.311382293701172,19.12933349609375
